Nome da Origem;Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial_1;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;Column1
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;;;;b3S;2;9;CURITIBA;PR;01/12/2023;146012;40031;122479;111293;23532;1904;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;;;;b3S;2;9;SAO PAULO;SP;01/12/2023;145360;72506;23724;0;121637;10234;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;BANESTES DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;28156057;BANESTES - PRUDENCIAL;30159;80147;n2;1;16;VITORIA;ES;01/12/2023;145329;0;28239;0;117091;20918;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;RPW S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6249129;RPW S/A SCFI - PRUDENCIAL;;83209;n1;2;14;SAO PAULO;SP;01/12/2023;143852;117665;124073;121464;19779;1081;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;EQI INVESTIMENTOS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;47965438;EQI INVESTIMENTOS CTVM - PRUDENCIAL;;87119;n2;2;15;SAO PAULO;SP;01/12/2023;141349;0;50386;0;90962;396;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;BANRISUL S/A - CORRETORA DE VALORES MOBILIARIOS E CAMBIO;93026847;BANRISUL - PRUDENCIAL;30173;80154;n2;1;15;PORTO ALEGRE;RS;01/12/2023;140897;0;18782;1436;122115;13537;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3985375;;;;b3S;2;9;ROLIM DE MOURA;RO;01/12/2023;140408;111169;114278;101421;26130;2996;0;3;
dado-Instituições-Individuais-resumo-12-23.csv;SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;;;;b3S;2;9;MONTES CLAROS;MG;01/12/2023;139460;60258;113909;106598;25551;3006;0;3;
dado-Instituições-Individuais-resumo-12-23.csv;NATURA &CO PAY SOCIEDADE DE CRÉDITO DIRETO S.A.;48805820;NATURA &CO PAY SCD;;86598;n1;2;43;SAO PAULO;SP;01/12/2023;139193;26680;29515;0;109678;2412;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;HAITONG SECURITIES DO BRASIL CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.;33894445;HAITONG - PRUDENCIAL;51482;80666;n2;3;15;SAO PAULO;SP;01/12/2023;136859;0;33203;0;103656;6413;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;CONFIDENCE CORRETORA DE CÂMBIO S.A.;4913129;CONFIDENCE - PRUDENCIAL;51671;80783;n2;3;21;SAO PAULO;SP;01/12/2023;135572;0;44379;0;91194;13845;18;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL SERRA MAR;7958405;;;;b3S;2;9;RIO FORTUNA;SC;01/12/2023;135279;85187;120710;92466;14568;835;0;5;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;;;;b3S;2;9;PRADOPOLIS;SP;01/12/2023;133281;78859;7409;2533;125872;8711;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;;;;b3S;2;9;CAPITOLIO;MG;01/12/2023;132816;86136;109320;82160;23496;2187;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;;;;b3S;2;9;CATANDUVA;SP;01/12/2023;132438;53352;13813;0;118625;10452;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;;;;b3S;2;9;RIO RUFINO;SC;01/12/2023;132104;92001;111791;82834;20313;1195;0;3;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;;;;b3S;2;9;JARAGUA DO SUL;SC;01/12/2023;131578;61158;106805;103712;24773;1189;0;4;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;;;;b3S;2;9;FLORIANOPOLIS;SC;01/12/2023;131486;60175;117989;116095;13497;426;0;6;
dado-Instituições-Individuais-resumo-12-23.csv;PROVER PROMOCAO DE VENDAS INSTITUICAO DE PAGAMENTO LTDA;20308187;PROVER PROMOCAO DE VENDAS IP - PRUDENCIAL;;87212;n4;2;41;MANAUS;AM;01/12/2023;131359;0;111547;0;19812;2778;1;0;
dado-Instituições-Individuais-resumo-12-23.csv;TENTOS S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;41498340;TENTOS CFI - PRUDENCIAL;;85788;n1;2;14;IJUI;RS;01/12/2023;130884;112698;97510;93342;33374;-772;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;;;;b3S;2;9;CAMPO GRANDE;MS;01/12/2023;129405;92089;114824;111666;14581;1843;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;GREENCRED - COOPERATIVA DE CREDITO;2347114;;;;b3S;2;9;CURITIBA;PR;01/12/2023;128724;38092;100520;92685;28204;2085;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;;;;b3S;2;9;CRUZ ALTA;RS;01/12/2023;128219;99715;106874;101500;21345;1692;0;6;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;4751713;;;;b3S;2;9;PORTO VELHO;RO;01/12/2023;128177;65021;90135;86343;38042;4156;0;4;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ;7509426;;;;b3S;2;9;XANXERE;SC;01/12/2023;128109;89779;113621;66416;14488;688;0;5;
dado-Instituições-Individuais-resumo-12-23.csv;BANCO RNX S.A.;80271455;BANCO RNX S.A. - PRUDENCIAL;;81775;b2;2;8;CURITIBA;PR;01/12/2023;127424;96969;106707;99242;20717;227;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26225776;CENTROCRED CFI - PRUDENCIAL;;84727;n1;2;14;SANTA CRUZ DO SUL;RS;01/12/2023;125146;116157;87361;83267;37785;2282;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;;;;b3S;2;9;MACAE;RJ;01/12/2023;125144;79315;109370;98017;15775;502;0;5;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;;;;b3S;2;9;GUAXUPE;MG;01/12/2023;124823;74165;102390;97503;22433;3207;0;4;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;;;;b3S;2;9;ACAILANDIA;MA;01/12/2023;124811;43267;96872;87080;27940;2569;0;11;
dado-Instituições-Individuais-resumo-12-23.csv;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;BBVA BRASIL BI S.A. - PRUDENCIAL;;81366;b2;3;13;SAO PAULO;SP;01/12/2023;124147;0;6234;0;117912;2964;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;WESTERN ASSET DTVM LTDA. - PRUDENCIAL;;83900;n2;3;16;SAO PAULO;SP;01/12/2023;123326;0;18621;0;104705;-647;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DFMIL LTDA. - SICOOB DFMIL;4649337;;;;b3S;2;9;BRASILIA;DF;01/12/2023;122756;74914;99340;96680;23417;2436;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;;;;b3S;2;9;BELO HORIZONTE;MG;01/12/2023;122387;108340;15595;0;106792;12413;0;1;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;;;;b3S;2;9;MARTINHO CAMPOS;MG;01/12/2023;122022;62362;97517;85927;24504;2959;0;1;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;;;;b3S;2;9;LAVRAS;MG;01/12/2023;121572;74989;109931;87605;11640;431;0;4;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL;5410056;;;;b3S;2;9;JAGUARUNA;SC;01/12/2023;121161;90776;109276;77645;11884;-280;0;5;
dado-Instituições-Individuais-resumo-12-23.csv;FLAGSHIP INSTITUICAO DE PAGAMENTOS LTDA;23114447;FLAGSHIP IP - PRUDENCIAL;;86282;n4;2;41;SAO PAULO;SP;01/12/2023;118386;0;82673;79312;35714;3813;1;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;7946216;;;;b3S;2;9;SANTO ANDRE;SP;01/12/2023;118373;72974;110722;109786;7651;-4028;0;7;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;;;;b3S;2;9;CRUZEIRO;SP;01/12/2023;117938;88852;1716;0;116222;7205;0;1;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI MIL RS;3212823;;;;b3S;2;9;PORTO ALEGRE;RS;01/12/2023;117141;70139;99067;87730;18074;618;0;4;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;;;;b3S;2;9;AGUAS DE LINDOIA;SP;01/12/2023;115306;62540;102102;97821;13205;1692;0;5;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;;;;b3S;2;9;MONTES CLAROS;MG;01/12/2023;114269;67641;99879;95822;14390;668;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;RENDIMENTOPAY INSTITUIÇÃO DE PAGAMENTO S.A.;13776742;RENDIMENTO - PRUDENCIAL;;80659;n4;2;41;SAO PAULO;SP;01/12/2023;114265;8428;103162;62094;11103;395;1;0;
dado-Instituições-Individuais-resumo-12-23.csv;GOOGLE PAY BRASIL INSTITUICAO DE PAGAMENTO LTDA.;43394419;GOOGLE PAY BRASIL IP - PRUDENCIAL;;86684;n4;3;41;SAO PAULO;SP;01/12/2023;114133;0;8993;0;105140;3329;1;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;;;;b3S;2;9;FLORIANOPOLIS;SC;01/12/2023;113931;33643;89945;58075;23986;5288;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;ADVANCED CORRETORA DE CÂMBIO LTDA;92856905;ADVANCED CC LTDA - PRUDENCIAL;;82004;n2;2;21;SAO PAULO;SP;01/12/2023;113678;0;91296;0;22382;11039;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE;26526166;;;;b3S;2;9;BALSAS;MA;01/12/2023;112289;48693;94357;92423;17932;3902;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;34829992;REAG DTVM - PRUDENCIAL;;85111;n2;2;16;SAO PAULO;SP;01/12/2023;111807;0;108725;100933;3081;411;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;BANCO DE LA NACION ARGENTINA;33042151;BCO LA NACION ARGENTINA - PRUDENCIAL;;81270;b1;3;28;SAO PAULO;SP;01/12/2023;111614;58669;71634;66481;39980;-914;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;;;;b3S;2;9;ASSIS;SP;01/12/2023;110713;21847;93571;91730;17142;1086;0;1;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;;;;b3S;2;9;VITORIA;ES;01/12/2023;110161;75456;74737;70675;35424;-467;0;6;
dado-Instituições-Individuais-resumo-12-23.csv;STONEX BANCO DE CÂMBIO S.A.;28811341;STONEX DTVM - PRUDENCIAL;52041;84088;b2;3;39;SAO PAULO;SP;01/12/2023;110066;0;60280;0;49786;8282;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;PLANNER CORRETORA DE VALORES S.A.;806535;PLANNER - PRUDENCIAL;51341;80587;n2;2;15;SAO PAULO;SP;01/12/2023;109132;0;93735;59648;15397;-4740;3;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;;;;b3S;2;9;VICOSA;MG;01/12/2023;108958;56534;75542;72696;33416;2652;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;;;;b3S;2;9;NOVA BRASILANDIA;RO;01/12/2023;108464;71833;81218;67054;27246;2533;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;OMNI - PRUDENCIAL;50940;80460;n1;2;10;SAO PAULO;SP;01/12/2023;108094;96137;77869;73902;30225;2610;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2137018;;;;b3S;2;9;BOA VISTA;RR;01/12/2023;106842;67434;85338;67653;21504;512;0;4;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3620772;;;;b3S;2;9;FORTALEZA;CE;01/12/2023;105866;74526;92423;89071;13443;-168;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;B&T CORRETORA DE CAMBIO LTDA.;73622748;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;;81995;n2;2;21;SAO PAULO;SP;01/12/2023;105827;0;78187;0;27640;833;4;0;
dado-Instituições-Individuais-resumo-12-23.csv;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329598;SEFER INVESTIMENTOS DTVM - PRUDENCIAL;;83924;n2;3;16;SAO PAULO;SP;01/12/2023;105543;0;86929;21692;18613;3939;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;;;;b3S;2;9;VITORIA DA CONQUISTA;BA;01/12/2023;105514;72440;79273;77487;26241;1586;0;3;
dado-Instituições-Individuais-resumo-12-23.csv;AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A.;11836226;PIAUÍ FOMENTO - PRUDENCIAL;;81160;n1;1;30;TERESINA;PI;01/12/2023;105371;49094;44002;15788;61369;2524;1;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;;;;b3S;2;9;SAO PAULO;SP;01/12/2023;105182;72348;58626;51529;46557;244;0;6;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;;;;b3S;2;9;BELEM;PA;01/12/2023;104834;72599;85312;81934;19522;883;0;3;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;;;;b3S;2;9;CARATINGA;MG;01/12/2023;102901;50284;84743;81395;18158;995;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;SCOTIABANK BRASIL S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;39696805;SCOTIABANK BRASIL - PRUDENCIAL;52230;81452;n2;3;15;SAO PAULO;SP;01/12/2023;102350;0;36157;400;66193;1570;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;;;;b3S;2;9;BELO HORIZONTE;MG;01/12/2023;101232;36924;54680;50206;46552;2282;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;;;;b3S;2;9;SAO PAULO;SP;01/12/2023;99965;7585;86719;85706;13246;1541;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4307598;FIDUCIA SCMEPP LTDA - PRUDENCIAL;;83010;n1;2;10;SOROCABA;SP;01/12/2023;99875;3272;93586;90162;6289;1156;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;SITA SCCVM S.A. - PRUDENCIAL;;82743;n2;2;15;BELO HORIZONTE;MG;01/12/2023;99775;0;39416;0;60360;1604;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO COGEM;44401800;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;01/12/2023;99597;73806;17985;2511;81612;5614;0;8;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;;;;b3S;2;9;SAO PAULO;SP;01/12/2023;99046;22389;82804;81592;16243;1013;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;ATRIA S.A. - CFI - PRUDENCIAL;;83508;n1;2;14;ARAUCARIA;PR;01/12/2023;98492;68545;18651;0;79841;6089;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;AGIBANK FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;13660104;AGIBANK - PRUDENCIAL;51956;83694;n1;2;14;CAMPINAS;SP;01/12/2023;97657;0;69611;23686;28046;3954;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;;;;b3S;2;9;SAO PAULO;SP;01/12/2023;97543;75040;6129;0;91414;6928;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;FAIR CORRETORA DE CAMBIO S.A.;32648370;FAIR CC S.A. - PRUDENCIAL;;81919;n2;2;21;SAO PAULO;SP;01/12/2023;97268;0;64743;0;32525;18897;3;0;
dado-Instituições-Individuais-resumo-12-23.csv;OPEA SOCIEDADE DE CRÉDITO DIRETO S.A.;39519944;OPEA SCD - PRUDENCIAL;;85269;n1;3;43;SAO PAULO;SP;01/12/2023;97036;0;92458;90414;4578;2;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA;19875244;;;;b3S;2;9;TIMOTEO;MG;01/12/2023;96611;53592;68196;64905;28416;1250;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;;;;b3S;2;9;DORES DO INDAIA;MG;01/12/2023;96207;45922;79352;77602;16855;1344;0;1;
dado-Instituições-Individuais-resumo-12-23.csv;EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.;714671;EWALLY IP - PRUDENCIAL;;86495;n4;2;41;SAO PAULO;SP;01/12/2023;94538;0;89793;81593;4745;-2040;1;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JACINTO MACHADO;9463721;;;;b3S;2;9;JACINTO MACHADO;SC;01/12/2023;93866;55684;84090;58949;9776;1137;0;3;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES;1374196;;;;b3S;2;9;SAO FRANCISCO DE SALES;MG;01/12/2023;93770;42829;75142;51049;18627;1773;0;0;
dado-Instituições-Individuais-resumo-12-23.csv;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;4230630;JBCRED S.A. SCFI - PRUDENCIAL;;83137;n1;2;14;SAO PAULO;SP;01/12/2023;93324;33524;4714;0;88610;5025;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;;;;b3S;2;9;AUREA;RS;01/12/2023;93305;67922;82157;41332;11148;638;0;4;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;;;;b3S;2;9;TERESINA;PI;01/12/2023;92793;47017;76117;72215;16676;1279;0;3;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;;;;b3S;2;9;CAXIAS DO SUL;RS;01/12/2023;92502;71768;77586;68274;14916;1229;0;1;
dado-Instituições-Individuais-resumo-12-23.csv;MAF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;36864992;MAF DTVM - PRUDENCIAL;;86471;n2;3;16;SAO PAULO;SP;01/12/2023;92363;0;32072;21995;60291;-5576;3;0;
dado-Instituições-Individuais-resumo-12-23.csv;MICROINVEST S.A. SOCIEDADE DE CRÉDITO A MICROEMPREENDEDOR;5076239;ITAU - PRUDENCIAL;10069;80099;n1;2;10;SAO PAULO;SP;01/12/2023;92334;0;1644;555;90690;3018;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;BELLUNO INSTITUICAO DE PAGAMENTO LTDA;25238191;BELLUNO IP - PRUDENCIAL;;86983;n4;2;41;JARAGUA DO SUL;SC;01/12/2023;91664;0;87218;9693;4446;-28;1;0;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS - SICOOB COOPERPLAN CREDSEF;3603683;;;;b3S;2;9;BRASILIA;DF;01/12/2023;91427;60872;66697;64293;24730;2190;0;1;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI POL RS/SC;3000142;;;;b3S;2;9;PORTO ALEGRE;RS;01/12/2023;91160;57895;84149;71631;7011;-54;0;2;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO;9330158;;;;b3S;2;9;TREZE DE MAIO;SC;01/12/2023;90966;58860;82320;60371;8646;648;0;3;
dado-Instituições-Individuais-resumo-12-23.csv;COOPERATIVA DE CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO;10175348;;;;b3S;2;9;SOROCABA;SP;01/12/2023;90832;40260;74752;71126;16080;1453;0;4;
dado-Instituições-Individuais-resumo-12-23.csv;PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;3311443;AME DIGITAL BRASIL IP - PRUDENCIAL;;86488;n1;2;14;SAO PAULO;SP;01/12/2023;90641;15685;78499;57956;12142;965;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;;81043;n1;1;30;NATAL;RN;01/12/2023;89455;35814;28835;10306;60620;1705;2;0;
dado-Instituições-Individuais-resumo-12-23.csv;GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;28650236;GALAPAGOS CAPITAL DTVM - PRUDENCIAL;;87092;n2;2;16;SAO PAULO;SP;01/12/2023;89408;0;60213;58534;29195;-845;2;0;
